Country,Features,Region,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Hungary,net consumption,Europe,27.385,27.722,28.767,30.007,31.552,32.429,33.084,34.594,34.593,34.795,34.143,31.851,30.514,29.299306,29.59,29.882733,30.73976,30.93312,31.04041,31.895,31.83722,32.88344,33.99772,34.92322,35.34814,36.0282,36.90062,37.77576,37.72184,35.6388,36.354719,36.669597,36.870306,36.487384,37.195955,38.433949,39.036661,40.424479,41.1520503,41.7559378,41.715421,43.9138754
Hungary,net imports ,Europe,7.387,7.984,8.741,9.076,10.269,10.808,10.516,10.613,11.292,11.084,11.27,7.362,3.329,2.494,2.1,2.405,2.19,2.149,0.74,1.063,3.44,3.171,4.256,6.939,7.468,6.227,7.207,3.986,3.903,5.513,5.195,6.643,7.967001,11.877,13.39,13.686,12.711001,12.877998,14.3480002,12.5839998,11.677,12.7538022
Hungary,distribution losses ,Europe,2.366,2.949,3.182,3.325,3.46,3.59,3.836,4.017,4.219,4.143,4.036,3.871,2.841,4.358,4.253,4.749,4.679,4.736,4.916,4.892,4.84,4.676,4.399,4.24,3.98,3.941,3.964,3.959,3.888,3.604,3.800998,3.783999,3.683998,3.663,3.630999,3.694999,3.566,3.455999,3.357,3.292,3.139,3.0314049
Iceland,net generation,Europe,3.148,3.268,3.585,3.777,3.925,3.852,4.063,4.157,4.42,4.479,4.468,4.452,4.503,4.682,4.735,4.933,5.0747,5.53369,6.225,7.128,7.6197,7.96676,8.34564,8.42864,8.55176,8.6157,9.85676,11.89288,16.34288,16.71088,16.746003,16.850998,17.295999,17.999998,17.803,18.558001,18.171608,18.846295,19.4324979,19.119793,18.778694,19.2629881
Iceland,net consumption,Europe,2.857,2.954,3.235,3.419,3.598,3.518,3.682,3.701,4.026,4.095,4.073,4.065,4.16,4.369,4.495,4.605,4.6197,5.08769,5.787,6.742,7.3037,7.61376,7.95064,7.93864,8.16976,8.2347,9.44376,11.39788,15.76688,16.20288,16.047004,16.347998,16.81,17.625998,17.305,17.982002,17.682608,18.255294,18.878324,18.588793,18.238694,18.7089881
Iceland,net imports ,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,distribution losses ,Europe,0.291,0.314,0.35,0.358,0.327,0.334,0.381,0.456,0.394,0.384,0.395,0.387,0.343,0.313,0.24,0.328,0.455,0.446,0.438,0.386,0.316,0.353,0.395,0.49,0.382,0.381,0.413,0.495,0.576,0.508,0.698999,0.503,0.485999,0.374,0.498,0.575999,0.489,0.591001,0.5541739,0.531,0.54,0.554
Ireland,net generation,Europe,9.54,9.448,9.674,9.598,9.799,10.553,10.851,11.673,11.786,12.588,13.29,13.977,14.778,15.13,15.77,16.496,17.711,18.43922,19.567,20.396,22.17072,23.0527,23.24434,23.23862,23.58174,24.00882,25.42254,26.142,28.127,26.296,27.165581,26.372895,26.202849,24.618802,24.904899,27.189981,29.259077,29.879721,29.9323625,29.8700272,30.9904099,33.5958721
Ireland,net consumption,Europe,8.446,8.302,8.483,8.435,8.67,9.486,9.779,10.697,10.639,11.388,12.014,12.605,13.372,13.701,14.286,14.968,15.941,16.77122,17.728,18.79,20.24872,20.8957,21.78134,22.36862,23.11974,24.00382,25.08454,25.3,26.355,24.959,25.537675,24.834806,24.613475,24.843758,25.025564,25.779363,26.412548,27.025035,27.6690696,28.2406594,28.5251053,32.6454046
Ireland,net imports ,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015,-0.135,-0.012,0.079,0.241,0.098,-0.25,0.503,1.166,1.574,2.044,1.778,1.33,0.45,0.764,0.470327,0.490095,0.413476,2.242194,2.149058,0.67337,-0.711747,-0.678502,-0.0277299,0.6445403,-0.1518538,1.4464858
Ireland,distribution losses ,Europe,1.094,1.146,1.191,1.163,1.129,1.067,1.072,0.976,1.147,1.2,1.276,1.372,1.406,1.429,1.484,1.513,1.635,1.656,1.918,1.847,2.02,1.907,1.966,2.036,2.036,2.049,2.116,2.172,2.222,2.101,2.098233,2.028184,2.00285,2.017238,2.028393,2.083988,2.134782,2.176184,2.235563,2.2739081,2.3134508,2.3969533
Italy,net generation,Europe,175.413,169.761,173.03,170.44,169.876,171.861,178.341,187.607,173.751,195.2898,200.811,206.449,211.296,207.754,216.413,223.763,225.575,232.36697,238.669,243.915,253.21828,255.25074,259.79924,264.89276,277.3016,278.1547,288.70848,289.4176,295.01606,272.7457,288.117063,291.006684,287.426111,278.836768,269.699149,273.399218,279.976334,285.629453,280.369202,263.7055922,272.4289509,274.1786604
Italy,net consumption,Europe,164.891,163.087,165.723,164.854,174.155,178.066,183.551,193.549,186.849,211.8418,219.007,224.429,229.821,229.536,236.957,243.676,246.033,253.48497,260.883,267.354,278.36228,284.27174,290.61424,294.97176,302.0686,306.6837,313.76748,314.7246,314.60706,297.3527,311.707063,315.890681,309.529113,299.787771,293.964149,300.060217,298.250334,304.722482,306.2798323,284.0286052,287.2633359,299.9218318
Italy,net imports ,Europe,6.083,9.632,7.151,11.082,20.89,23.669,22.114,23.146,31.256,33.729,34.355,35.088,35.253,39.432,37.61,37.465,37.385,38.845,40.732,42.01,44.347,48.377,50.597,50.968,45.635,49.155,44.985,46.283,40.035,44.959,44.16,45.731999,43.103003,42.138002,43.715999,46.377998,37.027001,37.760651,43.8987892,38.141233,32.200385,42.7941714
Italy,distribution losses ,Europe,16.605,16.306,14.458,16.668,16.611,17.464,16.904,17.204,18.158,17.177,16.159,17.108,16.728,17.65,17.066,17.552,16.927,17.727,18.518,18.571,19.203,19.356,19.782,20.889,20.868,20.626,19.926,20.976,20.444,20.352,20.57,20.848002,21.000001,21.186999,19.450999,19.716999,18.753001,18.667622,17.9881589,17.81822,17.366,17.051
Kosovo,net generation,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.856,4.684,4.86534,5.46124,5.59418,6.14408,5.1199,5.76226,5.9821,5.919127,5.913045,6.346475,6.710489,6.337975
Kosovo,net consumption,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.315,4.214,4.39234,4.93824,4.81918,4.92308,4.7929,4.89426,4.3011,4.964217,4.936412,5.224978,5.447915,5.550981154
Kosovo,net imports ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.412,0.494,0.466,0.418,0.154,-0.342,0.491,0.131,-0.507,0.36209,0.148367,0.023503,-0.317574,0.158006154
Kosovo,distribution losses ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.953,0.964,0.939,0.941,0.929,0.879,0.818,0.999,1.174,1.317,1.125,1.145,0.945,0.945
Latvia,net generation,Europe,--,--,--,--,--,--,--,--,--,--,--,--,3.733,3.832,4.339,3.887,3.029,4.379,4.382,4.001,4.02922,4.16554,3.8596,3.85378,4.56842,4.78348,4.7377,4.62742,5.11928,5.41322,6.080051,5.582804,5.770285,5.852735,4.813333,5.184397,6.033633,7.17202,6.317738,6.052739,5.5190101,5.5384285
Latvia,net consumption,Europe,--,--,--,--,--,--,--,--,--,--,--,--,6.768,5.158,4.905,4.874,4.8,4.876,4.704,4.699,4.91522,5.01854,5.0766,5.58478,5.78042,6.09548,6.4277,6.82942,6.84128,6.32622,6.228351,6.211933,6.902188,6.632849,6.665335,6.554824,6.591053,6.633562,6.7783863,6.7294613,6.7635351,6.9167337
Latvia,net imports ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,4.048,2.502,1.85,2.259,3.227,1.823,1.516,1.808,1.878,1.843,2.21,2.633,2.097,2.148,2.508,3,2.52,1.654,0.873,1.244998,1.690999,1.355002,2.317001,1.820997,1.033001,-0.064165,0.9088811,1.1180777,1.6256351,1.7724427
Latvia,distribution losses ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,1.013,1.176,1.284,1.272,1.456,1.326,1.194,1.11,0.992,0.99,0.993,0.902,0.885,0.836,0.818,0.798,0.798,0.741,0.7247,0.615869,0.559096,0.574888,0.464999,0.45057,0.475581,0.474293,0.4482328,0.4413554,0.3811101,0.3941375
Lithuania,net generation,Europe,--,--,--,--,--,--,--,--,--,--,--,--,17.645,13.949,9.162,12.157,14.648,12.912,16.104,12.254,10.34674,13.42376,16.13264,17.4843,17.44288,13.069113,10.84036,12.1015,11.959,13.09984,4.113736,3.46206,3.807551,3.543759,3.064047,3.607144,3.16264,3.109055,2.5445654,2.9224943,4.1760986,3.7041126
Lithuania,net consumption,Europe,--,--,--,--,--,--,--,--,--,--,--,--,10.656,9.021,8.381,8.419,8.37,8.302,8.569,8.234,8.26574,8.00776,8.21864,8.5413,8.96488,8.874113,9.32336,9.6115,9.9867,9.19864,9.114739,9.329059,9.543548,9.617756,9.872046,10.022145,10.530611,10.872258,11.2425655,11.4044152,11.1330775,11.8215147
Lithuania,net imports ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,-5.303,-2.724,1.2,-1.73,-4.5,-3.025,-6.016,-2.69,-0.8,-4,-6.488,-7.53,-7.195,-2.966,-0.428,-1.372,-0.957,-2.932,5.990002,6.739,6.618998,6.945997,7.622999,7.208,8.275,8.677202,9.6325,9.3435319,7.9085319,9.0437604
Lithuania,distribution losses ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,1.686,2.204,1.981,2.008,1.778,1.585,1.519,1.33,1.281,1.416,1.426,1.413,1.283,1.229,1.089,1.118,1.0153,0.9692,0.988999,0.872001,0.883001,0.872,0.815,0.792999,0.907029,0.913999,0.9344999,0.861611,0.951553,0.9263583
Luxembourg,net generation,Europe,0.791,0.548,0.363,0.312,0.383,0.348,0.391,0.407,0.352,0.378,0.298,0.225,0.389,0.433,0.318,0.144,0.107,0.064,0.062,0.093,0.1321,0.56193,2.35157,2.3188,2.88582,2.83858,2.99818,2.7053,2.21288,2.64042,2.715026,2.24385,2.333717,1.459888,1.505688,0.861374,0.306917,0.462601,0.5452682,0.7711928,0.8836639,0.9208151
Luxembourg,net consumption,Europe,3.608,3.405,3.44,3.554,3.783,3.83,3.848,3.939,4.034,4.111,4.14,4.264,4.242,4.387,4.707,5.011,4.907,5.152,5.333,5.524,5.8131,6.16693,5.74857,5.9818,6.22082,5.98358,6.44118,6.5513,6.44188,5.94242,6.644866,6.560106,6.289836,6.250793,6.24657,6.30309,6.447818,6.484742,6.5513041,6.4987854,6.2103255,6.4955446
Luxembourg,net imports ,Europe,2.842,2.927,3.152,3.305,3.453,3.522,3.481,3.563,3.781,3.827,3.932,4.148,3.959,4.051,4.485,5.003,4.9,5.186,5.414,5.557,5.722,5.646,3.438,3.704,3.374,3.261,3.557,3.96,4.346,3.418,4.06344,4.481956,4.110319,4.944007,4.893782,5.599318,6.298701,6.178041,6.161336,5.8787946,5.4648781,5.7213268
Luxembourg,distribution losses ,Europe,0.025,0.07,0.075,0.063,0.053,0.04,0.024,0.031,0.099,0.094,0.09,0.109,0.106,0.097,0.096,0.136,0.1,0.098,0.143,0.126,0.041,0.041,0.041,0.041,0.039,0.116,0.114,0.114,0.117,0.116,0.1336,0.1657,0.1542,0.153102,0.1529,0.157602,0.1578,0.1559,0.1553001,0.151202,0.1382165,0.1465973
Malta,net generation,Europe,0.506,0.554,0.608,0.635,0.658,0.737,0.799,0.887,0.968,1.034,1.23,1.334,1.401,1.41,1.449,1.534,1.559,1.585,1.618,1.743,1.80198,1.82642,1.92888,2.10184,2.08304,2.1056,2.12534,2.15824,2.17328,2.03892,1.98822,2.04886,2.16092,2.11904,2.1148,1.241942,0.807333,1.603623,1.9119268,2.0016997,2.0818584,2.1116277
Malta,net consumption,Europe,0.47058,0.51522,0.56544,0.575,0.593,0.663,0.719,0.8,0.873,0.934,1.13,1.224,1.281,1.29,1.308,1.382,1.341,1.364,1.408,1.516,1.56698,1.57042,1.65888,1.80784,1.79204,1.8496,1.84934,1.84424,1.84128,1.69992,1.81922,1.86186,1.93492,1.93204,1.9828,2.116942,2.118333,2.320635,2.3895808,2.4802487,2.3694354,2.4946277
Malta,net imports ,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054,1.527,0.861305,0.620451,0.636549,0.415577,0.511
Malta,distribution losses ,Europe,0.03542,0.03878,0.04256,0.06,0.065,0.074,0.08,0.087,0.095,0.1,0.1,0.11,0.12,0.12,0.141,0.152,0.218,0.221,0.21,0.227,0.235,0.256,0.27,0.294,0.291,0.256,0.276,0.314,0.332,0.339,0.169,0.187,0.226,0.187,0.132,0.179,0.216,0.144293,0.142797,0.158,0.128,0.128
Montenegro,net generation,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.86288,2.0794,2.73566,2.69766,3.91868,2.55688,2.74798,3.83454,3.07274,2.90128,3.04912,2.39528,3.304143,2.978541,2.806037,3.298510285
Montenegro,net consumption,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.66888,3.4504,3.47366,2.95966,3.25268,3.46788,3.26498,2.73154,2.64474,2.83828,2.81212,3.00358,2.605143,2.738641,2.398037,2.890510285
Montenegro,net imports ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.656,2.059,1.463,0.979,0.002,1.562,1.212,-0.345,0.261,0.523,0.304,1.1203,-0.196,0.2531,0.079,0.079
Montenegro,distribution losses ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.85,0.688,0.725,0.717,0.668,0.651,0.695,0.758,0.689,0.586,0.541,0.512,0.503,0.493,0.487,0.487
Netherlands,net generation,Europe,62.97,62.18,57.793,57.089,60.293,59.579,63.63,65.031,66.249,69.581,67.801,70.082,72.592,72.388653,75.002,76.11,79.993,80.43608,84.685,80.642,84.31044,88.12854,90.32342,91.17422,96.5419,94.50572,92.93152,99.27836,101.72108,107.35418,116.502576,111.041441,101.080639,99.284698,100.436711,107.602149,111.549436,113.716349,112.2703969,119.0127664,118.4576141,117.439938
Netherlands,net consumption,Europe,59.916,59.286,58.135,59.221,61.157,62.092,63.019,65.874,69.319,71.557,72.882,75.948,78.124,79.544653,82.263,84.141,87.217,89.31408,92.532,94.932,99.12144,101.21154,102.47842,103.88422,108.3549,108.32572,109.85752,112.22736,112.91308,107.84018,113.644574,114.93244,112.999435,112.388697,110.229709,111.085837,111.029976,111.808284,114.9065002,114.8093933,111.0098886,113.2784676
Netherlands,net imports ,Europe,-0.307,-0.12,2.864,4.644,3.484,5.126,2.177,3.623,5.847,4.922,8.208,9.156,8.678,10.303,10.62,11.414,10.585,12.65,11.815,18.437,18.915,17.283,16.382,16.992,16.217,18.293,21.459,17.574,15.851,4.891,2.774998,9.089,17.109861,18.236999,14.726999,8.748131,4.914372,3.506215,7.9699253,0.8552349,-2.6591573,0.252953
Netherlands,distribution losses ,Europe,2.747,2.774,2.522,2.512,2.62,2.613,2.788,2.78,2.777,2.946,3.127,3.29,3.146,3.147,3.359,3.383,3.361,3.772,3.968,4.147,4.104,4.2,4.227,4.282,4.404,4.473,4.533,4.625,4.659,4.405,5.633,5.198001,5.191065,5.133,4.934001,5.264443,5.433832,5.41428,5.333822,5.058608,4.7885682,4.4144234
North Macedonia,net generation,Europe,--,--,--,--,--,--,--,--,--,--,--,--,5.721,4.896,5.491,5.804,6.286,6.374,6.679,6.521,6.46054,6.01184,5.76296,6.40216,6.3409,6.60282,6.67146,6.15872,5.97474,6.48152,6.94626,6.4255,5.93892,5.80794,5.11708,5.279922,5.29601,5.243679,5.2859148,5.5017894,5.0426645,5.2351137
North Macedonia,net consumption,Europe,--,--,--,--,--,--,--,--,--,--,--,--,5.523,4.899,5.027,5.103,5.456,5.558,5.811,5.44,5.54954,5.29284,5.31796,6.04816,6.1399,6.60982,6.78346,7.14072,7.26374,6.73252,7.08726,7.7135,7.31192,7.08494,7.00808,6.756922,6.32001,6.222653,6.2106788,6.3507704,6.3892705,6.732141077
North Macedonia,net imports ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,0.241,0.604,0.18,0,-0.026,0,-0.002,-0.103,0.12,0.352,0.791,0.953,1.176,1.599,1.795,2.491,2.733,1.438,1.42,2.676,2.669,2.429,2.96,2.513,2.031,1.982974,1.919577,1.827981,2.326606,2.478
North Macedonia,distribution losses ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,0.439,0.601,0.644,0.701,0.804,0.816,0.866,0.978,1.031,1.071,1.236,1.307,1.377,1.592,1.683,1.509,1.444,1.187,1.279,1.388,1.296,1.152,1.069,1.036,1.007,1.004,0.994813,0.979,0.98,0.980972623
Norway,net generation,Europe,82.705,91.811,91.603,104.863,105.028,101.561,95.546,102.684,108.131,117.762,120.284,109.258,115.77685,118.335,110.608,120.603,103.516,108.625,114.879,120.87,140.80948,119.70842,128.56782,105.2534,108.66352,135.3932,119.72378,134.10084,139.21964,129.06828,122.150138,125.262082,145.660999,132.633003,140.242,142.176,147.491,147.570003,145.1080429,131.9557672,153.9079342,157.5030781
Norway,net consumption,Europe,75.112,78.076,78.1,83.115,89.195,91.946,90.684,93.863,94.846,95.189,97.448,99.716,100.21885,101.586,102.558,104.516,103.945,104.129,110.537,110.449,112.97648,115.49142,109.59382,103.7594,109.15352,113.3512,110.46378,113.95484,115.65264,112.50728,120.145139,114.889083,118.688001,119.567004,117.052003,120.062,121.910002,123.252004,125.9534847,123.7427674,124.5268162,130.8432097
Norway,net imports ,Europe,-0.462,-5.229,-6.062,-13.416,-8.27,-0.544,2.032,-0.337,-5.628,-14.852,-15.95,-2.774,-8.744,-7.782,-0.12,-6.665,8.97,3.818,3.634,-1.421,-19.055,3.571,-9.711,7.874,11.455,-12.042,0.854,-10.035,-13.863,-8.983,7.548999,-3.074999,-17.814998,-5.005999,-15.584997,-14.645,-16.410999,-15.165,-10.1491782,0.0440002,-20.47212,-17.5838122
Norway,distribution losses ,Europe,7.131,8.506,7.441,8.332,7.563,9.071,6.894,8.484,7.657,7.721,6.886,6.768,6.814,8.967,7.93,9.422,8.541,8.314,7.976,9,8.778,7.788,9.263,9.368,10.965,10,10.114,10.111,9.704,7.578,9.553998,7.298,9.158,8.06,7.605,7.469,9.169999,9.152999,9.00538,8.257,8.908998,9.0760562
Poland,net generation,Europe,113.449,107.042,109.187,116.666,124.702,127.372,129.532,134.343,132.913,134.246,125.961,124.513,122.583,123.521,124.925,128.481,132.45722,132.447,132.249,130.904,133.61234,134.23304,133.03392,140.19562,142.7233,145.393158,150.719265,149.063852,145.509356,142.279486,143.35879,149.03546,143.015423,148.036692,142.273714,148.742268,151.980086,154.781107,155.1287839,149.1705333,144.4291258,166.5566896
Poland,net consumption,Europe,101.019,95.575,96.655,102.171,106.52,110.962,116.002,121.1,123.521,123.086,114.361,107.914,103.209,104.181,105.022,107.654,111.29922,113.58,113.445,111.397,113.00534,113.30704,111.56592,115.57462,118.9993,119.644158,125.712265,129.299852,132.251356,127.555486,130.15379,133.155458,129.291424,133.268691,134.189713,137.874268,144.484086,147.072108,151.9292871,150.8425083,147.7011698,158.1944616
Poland,net imports ,Europe,-0.235,-0.043,-1.685,-3.104,-4.597,-2.112,0.037,1.719,4.476,1.791,-1.04,-2.616,-4.266,-2.411,-2.6,-2.757,-3.125,-2.182,-3.474,-4.935,-6.373,-6.729,-7.068,-10.161,-9.293,-11.186,-10.986,-5.348,-0.669,-2.191,-1.354,-5.242002,-2.839999,-4.521001,2.165999,-0.334,1.999,2.287001,5.6945032,10.622975,13.267044,0.887772
Poland,distribution losses ,Europe,12.195,11.424,10.847,11.391,13.585,14.298,13.567,14.962,13.868,12.951,10.56,13.983,15.108,16.929,17.303,18.07,18.033,16.685,15.33,14.572,14.234,14.197,14.4,14.46,14.431,14.563,14.021,14.416,12.589,12.533,11.851,10.638,10.884,10.247,10.25,10.534,9.495,9.996,8.894,8.951,9.995,9.25
Portugal,net generation,Europe,14.948,13.518,15.089,17.721,18.83,18.56,19.886,19.854,20.894,24.869,27.09,28.398,27.983,29.544,30.03,31.597,33.118,32.78295,37.267,40.67,41.27818,44.07368,43.21964,44.4976,42.6633,43.70262,46.27512,44.78848,43.42942,47.34142,52.718559,50.850621,44.325043,49.418816,50.858783,49.94755,57.805044,55.910271,57.0441476,50.6540545,50.7827283,47.4692647
Portugal,net consumption,Europe,14.906,15.058,15.973,16.887,17.319,18.436,19.341,20.358,20.466,23.065,23.965,25.189,25.92,26.271,27.389,29.226,30.754,32.48895,34.302,36.159,38.56018,40.25568,41.61664,43.4106,45.0873,46.31462,48.03012,49.09648,48.67142,48.32542,51.06156,49.573619,47.513047,46.739815,46.552783,47.319549,47.819042,48.125497,49.3271795,49.1050443,47.7378714,47.7430319
Portugal,net imports ,Europe,1.828,3.205,2.969,1.316,0.711,2.246,1.885,3.024,2.39,1.165,0.037,0.095,1.341,0.175,0.945,0.959,1.105,2.923,0.275,-0.863,0.931,0.239,1.899,2.794,6.481,6.824,5.441,7.488,9.431,4.776,2.623001,2.812998,7.895004,2.775999,0.903,2.265999,-5.085002,-2.683973,-2.6569681,3.3986508,1.4565241,4.7533542
Portugal,distribution losses ,Europe,1.87,1.665,2.085,2.15,2.222,2.37,2.43,2.52,2.818,2.969,3.162,3.304,3.404,3.448,3.586,3.33,3.469,3.217,3.24,3.648,3.649,4.057,3.502,3.881,4.057,4.212,3.686,3.18,4.189,3.792,4.28,4.09,4.707,5.455,5.209,4.894,4.901,5.100801,5.06,4.947661,4.501381,4.479587
Romania,net generation,Europe,63.867,66.355,65.169,66.543,67.861,68.101,71.477,70.183,71.479,71.928,61,54.21,51.532,52.79,52.481,56.548,58.063,54.649215,51.142,48.506,49.653,51.298,52.179,52.42,53.987,56.743,59.733,58.604542,61.702,54.747,57.67424,58.81578,55.72708,55.75262,62.36612,60.795554,59.783488,58.978383,59.6587406,54.857559,51.6490981,55.0189628
Romania,net consumption,Europe,59.543,62.258,62.039,63.398,65.926,67.505,71.794,71.281,74.159,75.104,64.647,53.477,50.139,49.034,48.186,50.154,51.684,48.270215,45.158,41.389,42.354,43.107,42.639,45.562,46.748,47.76,48.882,49.763542,50.264,45.423,48.34224,49.76878,48.91808,46.71562,48.14312,46.906554,47.641488,49.091003,50.0582416,49.874945,48.2394141,50.52736748
Romania,net imports ,Europe,-0.298,-0.205,0.721,0.669,1.956,3.259,4.43,5.15,6.975,7.811,9.576,5.131,4.132,1.872,0.77,0.344,0.807,0.221,0.466,-0.73,-0.67,-1.377,-2.854,-2.084,-1.166,-2.903,-4.273,-2.09,-4.248,-2.295,-2.274,-1.906,0.253,-2.016,-7.126,-6.728,-5.017,-2.89338,-2.544025,1.518386,2.792316,2.198
Romania,distribution losses ,Europe,4.026,3.892,3.851,3.814,3.891,3.855,4.113,4.052,4.295,4.635,5.929,5.864,5.525,5.628,5.065,6.738,7.186,6.6,6.45,6.387,6.629,6.814,6.686,4.774,6.073,6.08,6.578,6.751,7.19,7.029,7.058,7.141,7.062,7.021,7.097,7.161,7.125,6.994,7.056474,6.501,6.202,6.689595316
Serbia,net generation,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34.603,34.56922,34.76598,35.68332,35.40308,35.89158,34.22426,37.03382,31.70828,34.541154,35.589205,33.36169,33.7131023,33.5809988,34.2824072,34.8325942
Serbia,net consumption,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28.068,28.72022,28.93598,28.28732,29.08208,29.76958,29.00426,28.99582,28.10828,28.454154,28.859205,29.380551,29.2972363,29.3250308,29.2926642,31.08700068
Serbia,net imports ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.81,-0.086,0.073,-1.425,-0.297,-0.278,0.389,-2.537,1.563,-0.918,-1.922,0.824861,0.116487,0.076032,-0.604743,0.651
Serbia,distribution losses ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.725,5.763,5.903,5.971,6.024,5.844,5.609,5.501,5.163,5.169,4.808,4.806,4.532353,4.332,4.385,4.396593516
Slovakia,net generation,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,22.9295,23.3085,24.671,24.337,23.303,23.988,26.146,29.30758,30.15324,30.64922,29.39778,28.93062,29.3087,29.16634,26.101,26.90578,24.32788,24.928488,25.620182,25.856069,26.685,24.763528,24.501915,24.80742,25.390711,24.5804712,26.2454132,26.4638628,27.1942132
Slovakia,net consumption,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,23.4265,23.9585,24.362,26.252,25.266,25.306,24.501,24.85558,25.14924,25.38422,25.20378,25.75062,24.3567,25.43634,26.382,26.42378,24.85788,25.113489,25.83218,24.975069,26.015999,25.19853,25.526914,26.12642,27.15571,27.0274711,26.246413,25.1938628,26.1033634
Slovakia,net imports ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,2.017,2.29,1.435,3.522,4.082,3.4,0.185,-2.696,-3.678,-4.157,-2.255,-1.862,-3.265,-2.331,1.725,0.521,1.312,1.041001,0.726998,0.393,0.090999,1.102002,2.387999,2.651,3.027999,3.6819999,1.6999998,0.319,0.7881502
Slovakia,distribution losses ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,1.52,1.64,1.744,1.607,2.119,2.082,1.83,1.756,1.326,1.108,1.939,1.318,1.687,1.399,1.444,1.003,0.782,0.856,0.515,1.274,0.76,0.667,1.363,1.332,1.263,1.235,1.699,1.589,1.879
Slovenia,net generation,Europe,--,--,--,--,--,--,--,--,--,--,--,--,11.573,10.945,11.748,12.007,11.973,12.349,12.855,12.487,13.05146,13.86954,13.99364,13.20332,14.62748,14.47288,14.46846,14.3853532,15.7091,15.729545,15.195545,14.845656,14.491595,14.763556,16.163572,13.846635,15.209111,15.06594,15.2205146,14.9967828,15.9986798,14.8517067
Slovenia,net consumption,Europe,--,--,--,--,--,--,--,--,--,--,--,--,9.069,8.859,9.812,9.666,9.572,9.966,10.284,10.478,10.98846,11.35354,12.12664,12.51132,12.97348,13.19588,13.65646,13.7473532,13.2981,11.777545,12.093544,12.649656,12.577595,12.625558,12.599574,12.934633,13.15711,13.656989,13.838658,13.9000331,13.1468176,13.7271202
Slovenia,net imports ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,-1.842,-1.419,-1.4,-1.652,-1.675,-1.696,-1.809,-1.34,-1.252,-1.787,-1.13,0.164,-0.78,-0.324,0.051,0.229,-1.599,-3.059,-2.120001,-1.372,-1.039,-1.289998,-2.742998,-0.048002,-1.176001,-0.515661,-0.5021626,-0.2384027,-2.0031072,-0.2704215
Slovenia,distribution losses ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,0.662,0.667,0.536,0.689,0.726,0.687,0.762,0.669,0.811,0.729,0.737,0.856,0.874,0.953,0.863,0.867,0.812,0.893,0.982,0.824,0.875,0.848,0.821,0.864,0.876,0.89329,0.879694,0.858347,0.848755,0.854165
